story,subject,roi,baseline_only,combined_pc1,combined_pc1_to_pc5,gpt2_pc1,gpt2_pc1_to_pc5,delta_combined_pc1_to_pc5_minus_baseline_only,delta_combined_pc1_minus_baseline_only,delta_gpt2_pc1_to_pc5_minus_baseline_only,delta_gpt2_pc1_minus_baseline_only
bronx,sub-278,"Superior Temporal Gyrus, posterior division",-0.5560310259395588,0.1181447357844626,0.2352187718029648,0.2386384943651196,0.2156082586913683,0.7912497977425236,0.6741757617240214,0.771639284630927,0.7946695203046784
bronx,sub-278,"Supramarginal Gyrus, anterior division",-0.1690983363842113,-0.1635554802628373,-0.1175601110842551,-0.1463324028940324,-0.1736847348898704,0.05153822529995619,0.005542856121373979,-0.004586398505659117,0.022765933490178886
bronx,sub-278,"Supramarginal Gyrus, posterior division",-0.1911775481217565,-0.1377915495743183,-0.0958508737037542,-0.1197108511678897,-0.1550463795351168,0.0953266744180023,0.053385998547438196,0.0361311685866397,0.0714666969538668
bronx,sub-278,"Temporal Fusiform Cortex, anterior division",-0.2660180656476736,-0.1887547194315748,0.0905500181832605,-0.1318329102182315,0.0599827351517033,0.3565680838309341,0.07726334621609882,0.3260008007993769,0.1341851554294421
bronx,sub-278,"Temporal Fusiform Cortex, posterior division",0.1844193229269562,0.1783250532685732,0.1443154236561695,-0.0847663514589235,0.1580983311141733,-0.0401038992707867,-0.006094269658383,-0.026320991812782912,-0.2691856743858797
bronx,sub-279,Angular Gyrus,-0.0890805590251425,-0.1305223319590004,-0.1026143861813197,-0.1292881412900522,-0.1133264271110345,-0.013533827156177194,-0.041441772933857896,-0.02424586808589199,-0.0402075822649097
bronx,sub-279,"Cingulate Gyrus, anterior division",-0.0518829339757475,-0.1335453372011406,-0.1081299683930755,-0.1264282504276919,-0.1084405756844423,-0.05624703441732799,-0.08166240322539309,-0.0565576417086948,-0.0745453164519444
bronx,sub-279,"Cingulate Gyrus, posterior division",-0.053987932907323,-0.1713083345959269,-0.1417197620126849,-0.1723332627562313,-0.1416682512239795,-0.08773182910536191,-0.1173204016886039,-0.0876803183166565,-0.11834532984890829
bronx,sub-279,Frontal Pole,0.0700966430255804,0.0192788823627397,0.0211757777724879,0.0341150662881988,0.0234299983907703,-0.0489208652530925,-0.0508177606628407,-0.0466666446348101,-0.0359815767373816
bronx,sub-279,"Inferior Frontal Gyrus, pars opercularis",0.0526081726148364,-0.1435655645935654,-0.1163601403094688,-0.162786036750323,-0.1280829716662491,-0.1689683129243052,-0.1961737372084018,-0.18069114428108551,-0.2153942093651594
bronx,sub-279,"Inferior Frontal Gyrus, pars triangularis",0.157814232907651,0.1793895940713844,0.0417353753096748,-0.1571401000215274,0.0391265484169504,-0.1160788575979762,0.021575361163733403,-0.1186876844907006,-0.3149543329291784
bronx,sub-279,"Middle Temporal Gyrus, anterior division",-0.1219810729280335,0.0145164370566468,0.0300826986452044,0.0644168589351746,0.0145263210757015,0.1520637715732379,0.1364975099846803,0.136507394003735,0.18639793186320808
bronx,sub-279,"Middle Temporal Gyrus, posterior division",0.0414354380122785,0.0537582404798078,0.0553669757799752,0.0567247277233963,0.0564013441029901,0.013931537767696699,0.0123228024675293,0.014965906090711599,0.015289289711117794
bronx,sub-279,"Parahippocampal Gyrus, anterior division",-0.1289308640105209,-0.0272520086576101,-0.0759507457924975,0.0845972441730743,-0.0349160939513696,0.0529801182180234,0.1016788553529108,0.09401477005915129,0.2135281081835952
bronx,sub-279,"Parahippocampal Gyrus, posterior division",-0.1224299930199888,-0.2564231802440269,-0.2694967081729776,-0.07192579299024,-0.2309557981301719,-0.1470667151529888,-0.13399318722403808,-0.10852580511018309,0.0505042000297488
bronx,sub-279,Precuneous Cortex,-0.0178251020580449,-0.2267204420869768,-0.2103501958112625,-0.2429626989984937,-0.2061550439435835,-0.19252509375321758,-0.2088953400289319,-0.1883299418855386,-0.2251375969404488
bronx,sub-279,"Superior Temporal Gyrus, anterior division",-0.0029709096801119,0.0407556510441744,0.0457042930724633,0.0480767125713612,0.0351664483816941,0.0486752027525752,0.043726560724286295,0.038137358061806,0.0510476222514731
bronx,sub-279,"Superior Temporal Gyrus, posterior division",-0.2884456824296262,-0.1516659270690925,-0.093255877452759,-0.0664809909703997,-0.142195319894776,0.19518980497686722,0.13677975536053372,0.14625036253485021,0.2219646914592265
bronx,sub-279,"Supramarginal Gyrus, anterior division",0.1091383144191588,0.0334312800666578,0.0418641444540379,0.0210195132395549,0.0273395588855131,-0.0672741699651209,-0.07570703435250101,-0.08179875553364571,-0.08811880117960391
bronx,sub-279,"Supramarginal Gyrus, posterior division",0.0801572632171763,0.0294013772392949,0.0452371494350633,0.0239550407558346,0.0219301988331592,-0.034920113782112995,-0.0507558859778814,-0.0582270643840171,-0.0562022224613417
bronx,sub-279,"Temporal Fusiform Cortex, anterior division",-0.2898319849820547,-0.3418236895398205,-0.0552123262145358,-0.106481217528752,-0.1996939003885768,0.2346196587675189,-0.051991704557765805,0.09013808459347791,0.1833507674533027
bronx,sub-279,"Temporal Fusiform Cortex, posterior division",-0.206298033482498,-0.1870152332736753,-0.1564657571024809,0.0666881408913597,-0.1525242720556234,0.04983227638001711,0.019282800208822698,0.053773761426874594,0.2729861743738577
bronx,sub-280,Angular Gyrus,-0.0878322085449692,0.017807695849055,0.0316849943798586,0.0257668951285278,0.0343151782775065,0.1195172029248278,0.10563990439402421,0.1221473868224757,0.113599103673497
bronx,sub-280,"Cingulate Gyrus, anterior division",-0.0682445001629426,0.1657351586215274,0.1673399026680073,0.1712672831243531,0.168522402640284,0.2355844028309499,0.23397965878447002,0.2367669028032266,0.23951178328729572
bronx,sub-280,"Cingulate Gyrus, posterior division",-0.0554647093558534,0.0892438620467715,0.0878417171069239,0.095483100856258,0.0945974560857335,0.1433064264627773,0.14470857140262489,0.1500621654415869,0.1509478102121114
bronx,sub-280,Frontal Pole,-0.0729577209846965,0.0001489722731734,-0.0011778772984472,0.0050869667750401,-0.0275847326054414,0.07177984368624929,0.07310669325786989,0.045372988379255096,0.0780446877597366
bronx,sub-280,"Inferior Frontal Gyrus, pars opercularis",-0.0874780230570365,0.1017925435247615,0.1067100539916929,0.0964789329714557,0.106133320549898,0.1941880770487294,0.189270566581798,0.1936113436069345,0.1839569560284922
bronx,sub-280,"Inferior Frontal Gyrus, pars triangularis",0.1616126676986935,0.0559204017002828,0.1113253026258076,-0.048059218114482,0.1416452245236736,-0.050287365072885906,-0.10569226599841071,-0.019967443175019917,-0.2096718858131755
bronx,sub-280,"Middle Temporal Gyrus, anterior division",0.0506273769460613,0.149790222387807,0.1746988841706699,-0.1149473059908026,0.1696643887688428,0.1240715072246086,0.09916284544174571,0.1190370118227815,-0.1655746829368639
bronx,sub-280,"Middle Temporal Gyrus, posterior division",0.0418032970375538,0.1407049050677136,0.1342813788967962,0.0956671735977796,0.1329168324287643,0.0924780818592424,0.09890160803015981,0.09111353539121049,0.0538638765602258
bronx,sub-280,"Parahippocampal Gyrus, anterior division",-0.2765536268375234,0.1249130752177492,0.1341897848422098,0.1390968347488941,0.144770250470363,0.41074341167973316,0.4014667020552726,0.42132387730788634,0.4156504615864175
bronx,sub-280,"Parahippocampal Gyrus, posterior division",-0.0913317599865786,-0.0197223572759971,-0.0102961055694603,0.0033082355466936,-0.0039302970177698,0.0810356544171183,0.0716094027105815,0.0874014629688088,0.0946399955332722
bronx,sub-280,Precuneous Cortex,-0.0287849860519396,-0.0349507630968128,0.0076974095598682,-0.0015024048332757,0.0224116842068567,0.0364823956118078,-0.006165777044873196,0.051196670258796304,0.0272825812186639
bronx,sub-280,"Superior Temporal Gyrus, anterior division",0.1014463790543284,0.0635304159796726,0.1084784378484399,-0.0561450422132273,0.1094959667191908,0.007032058794111493,-0.037915963074655806,0.008049587664862398,-0.1575914212675557
bronx,sub-280,"Superior Temporal Gyrus, posterior division",-0.0934129992855665,-0.0516657415731673,0.142372021072154,-0.119387627389954,0.1366361556021564,0.23578502035772048,0.0417472577123992,0.23004915488772287,-0.025974628104387498
bronx,sub-280,"Supramarginal Gyrus, anterior division",-0.0150526664610895,0.0334239972258234,0.0269361906815766,0.035715550353576,0.0223787419755035,0.0419888571426661,0.0484766636869129,0.037431408436593,0.0507682168146655
bronx,sub-280,"Supramarginal Gyrus, posterior division",-0.0239017948767904,0.1055721060536156,0.0994812981363881,0.1058056601724959,0.0979899432498672,0.12338309301317851,0.129473900930406,0.1218917381266576,0.1297074550492863
bronx,sub-280,"Temporal Fusiform Cortex, anterior division",-0.2628639944930799,0.0519520891642188,0.0556308564637931,0.0772287759983713,0.0638256309181972,0.318494850956873,0.3148160836572987,0.3266896254112771,0.3400927704914512
bronx,sub-280,"Temporal Fusiform Cortex, posterior division",-0.1042210298322167,-0.0127437536005483,-0.0116437178000224,0.0078244383003653,-0.0061507182400169,0.0925773120321943,0.0914772762316684,0.09807031159219981,0.11204546813258201
bronx,sub-281,Angular Gyrus,-0.5309032875010424,-0.2213643229491995,0.1872326179501718,-0.3081165464000897,0.1091255852991241,0.7181359054512142,0.30953896455184293,0.6400288728001665,0.22278674110095276
bronx,sub-281,"Cingulate Gyrus, anterior division",-0.203020687544529,0.2031367978588749,0.1827830724680934,0.1680586521530558,0.1717242833437081,0.3858037600126224,0.4061574854034039,0.3747449708882371,0.3710793396975848
bronx,sub-281,"Cingulate Gyrus, posterior division",-0.2027227619830854,0.2499326704163962,0.2172880853363966,0.1693515702826654,0.2029649981725961,0.420010847319482,0.4526554323994816,0.40568776015568153,0.3720743322657508
bronx,sub-281,Frontal Pole,0.0236767508127051,-0.0147260091274766,-0.0067823896293363,-0.0358218241658224,0.0086910078575796,-0.0304591404420414,-0.038402759940181705,-0.014985742955125501,-0.0594985749785275
bronx,sub-281,"Inferior Frontal Gyrus, pars opercularis",0.0052755775476354,0.0229002561609638,0.0400267380433094,-0.0099741879934,0.0341524554237237,0.034751160495674,0.0176246786133284,0.0288768778760883,-0.015249765541035399
bronx,sub-281,"Inferior Frontal Gyrus, pars triangularis",-0.3158623798455052,0.2039005061665543,0.2499052464208972,0.2255363230860695,0.2429772373419166,0.5657676262664024,0.5197628860120596,0.5588396171874218,0.5413987029315747
bronx,sub-281,"Middle Temporal Gyrus, anterior division",-0.1023387929804797,0.0771731329875417,0.0947069909046047,0.0616188295576864,0.0945791403337839,0.1970457838850844,0.1795119259680214,0.1969179333142636,0.1639576225381661
bronx,sub-281,"Middle Temporal Gyrus, posterior division",-0.0251940488793712,0.1113296963818519,0.1645000617481498,-0.0209507739650338,0.1465219325312367,0.189694110627521,0.1365237452612231,0.1717159814106079,0.004243274914337403
bronx,sub-281,"Parahippocampal Gyrus, anterior division",-0.0134749592944979,0.069738531854146,0.0441142568369564,0.0346040356194216,0.0359830475504611,0.0575892161314543,0.0832134911486439,0.049458006844959,0.0480789949139195
bronx,sub-281,"Parahippocampal Gyrus, posterior division",-0.0424707594084202,0.1628750494385971,0.1486041365074686,0.1567729759208113,0.1507102041112458,0.19107489591588878,0.2053458088470173,0.19318096351966602,0.1992437353292315
bronx,sub-281,Precuneous Cortex,0.061510516627583,0.2127571323191648,0.187193470863229,0.1702417886990135,0.1837036106107345,0.125682954235646,0.1512466156915818,0.12219309398315151,0.10873127207143049
bronx,sub-281,"Superior Temporal Gyrus, anterior division",-0.0279994603369226,0.0328912329667193,0.0688468790214723,0.0302244935609249,0.0793791175305112,0.0968463393583949,0.0608906933036419,0.10737857786743381,0.0582239538978475
bronx,sub-281,"Superior Temporal Gyrus, posterior division",-0.097614642527797,-0.0689716776517969,-0.0958190891619296,-0.0360543779865157,-0.0831857166461393,0.0017955533658673972,0.0286429648760001,0.0144289258816577,0.0615602645412813
bronx,sub-281,"Supramarginal Gyrus, anterior division",-0.3544990778594102,-0.0407691620731303,0.1402793646785236,-0.417375510915813,0.0759914703615554,0.4947784425379338,0.3137299157862799,0.4304905482209656,-0.06287643305640278
bronx,sub-281,"Supramarginal Gyrus, posterior division",-0.5106698493480519,-0.1893880813365103,0.2012500654331311,-0.2982832908928304,0.1180573247249067,0.711919914781183,0.3212817680115416,0.6287271740729586,0.21238655845522153
bronx,sub-281,"Temporal Fusiform Cortex, anterior division",0.0969378671880564,-0.1660492546567138,-0.1825500132018067,-0.2116310120092507,-0.1763295966934598,-0.2794878803898631,-0.2629871218447702,-0.2732674638815162,-0.3085688791973071
bronx,sub-281,"Temporal Fusiform Cortex, posterior division",-0.0142029084532677,0.0499538719867401,0.0334615098863133,-0.0189974554055585,0.0311281680376461,0.047664418339581,0.0641567804400078,0.0453310764909138,-0.0047945469522908
bronx,sub-282,Angular Gyrus,-0.0740577423356391,-0.1626121699962099,-0.1180341984269979,-0.015879233866979,-0.0917010898408207,-0.043976456091358807,-0.0885544276605708,-0.01764334750518161,0.0581785084686601
bronx,sub-282,"Cingulate Gyrus, anterior division",-0.1454769553787101,-0.1567118432528701,-0.0814844161247752,-0.0839012126385534,-0.0659751375022333,0.06399253925393492,-0.011234887874159993,0.07950181787647681,0.061575742740156716
bronx,sub-282,"Cingulate Gyrus, posterior division",-0.1346893987884832,-0.1815765265920499,-0.1049760927806107,-0.1021623406486985,-0.085131793736688,0.029713306007872517,-0.046887127803566686,0.04955760505179521,0.03252705813978471
bronx,sub-282,Frontal Pole,-0.0145232685118819,-0.1154419559960186,-0.0828214924876192,-0.1002548168354325,-0.0681130714240799,-0.0682982239757373,-0.1009186874841367,-0.05358980291219799,-0.0857315483235506
bronx,sub-282,"Inferior Frontal Gyrus, pars opercularis",0.0011624575699645,-0.1296945053606882,-0.1021565586857784,-0.1157217318595051,-0.0909522724175224,-0.1033190162557429,-0.1308569629306527,-0.0921147299874869,-0.1168841894294696
bronx,sub-282,"Inferior Frontal Gyrus, pars triangularis",-0.0418051983721307,-0.1539063358911097,-0.1123765749489821,-0.1197173608971804,-0.0985480767107345,-0.07057137657685139,-0.11210113751897899,-0.056742878338603794,-0.07791216252504969
bronx,sub-282,"Middle Temporal Gyrus, anterior division",-0.3155310659925237,-0.2366179489555041,-0.2717397975990697,-0.0106509575125017,-0.2640578053897222,0.043791268393453986,0.07891311703701959,0.051473260602801496,0.30488010848002195
bronx,sub-282,"Middle Temporal Gyrus, posterior division",-0.2360978910219194,-0.2850199403776261,-0.1314080911441039,-0.0554100854356207,-0.1201607257304093,0.10468979987781549,-0.04892204935570674,0.11593716529151009,0.18068780558629868
bronx,sub-282,"Parahippocampal Gyrus, anterior division",-0.2070260151913971,-0.1777599371103382,-0.076103680665202,-0.0933776662331427,-0.0670417137473948,0.13092233452619512,0.02926607808105891,0.1399843014440023,0.1136483489582544
bronx,sub-282,"Parahippocampal Gyrus, posterior division",-0.0754797207832632,-0.266012358893275,-0.1881371528975979,-0.215216007021649,-0.1676618487260671,-0.11265743211433468,-0.1905326381100118,-0.0921821279428039,-0.1397362862383858
bronx,sub-282,Precuneous Cortex,-0.0398465311032322,-0.2121006466646983,-0.168381833302593,-0.1135327063234562,-0.1478193374079216,-0.1285353021993608,-0.1722541155614661,-0.10797280630468942,-0.073686175220224
bronx,sub-282,"Superior Temporal Gyrus, anterior division",-0.1684976897117802,-0.2597595554187596,-0.1556212700823511,-0.0615025676943152,-0.1412656593577408,0.012876419629429092,-0.09126186570697942,0.0272320303540394,0.106995122017465
bronx,sub-282,"Superior Temporal Gyrus, posterior division",-0.3202512498065614,-0.317542749424212,-0.1660182564429914,-0.0754307600986098,-0.1761531272423979,0.15423299336357,0.002708500382349377,0.1440981225641635,0.2448204897079516
bronx,sub-282,"Supramarginal Gyrus, anterior division",-0.0946342039503117,-0.1606329078984842,-0.1093343286797956,-0.0504507647309554,-0.09135436400668,-0.014700124729483899,-0.06599870394817249,0.003279839943631707,0.0441834392193563
bronx,sub-282,"Supramarginal Gyrus, posterior division",-0.1313099282403201,-0.1706120036300322,-0.127739863975886,0.031186949719614,-0.1025996851922006,0.0035700642644340974,-0.039302075389712116,0.02871024304811949,0.1624968779599341
bronx,sub-282,"Temporal Fusiform Cortex, anterior division",-0.2288856813514279,-0.1942262690200776,-0.0566897755003921,-0.1328156835703284,-0.0654643083099045,0.17219590585103578,0.03465941233135028,0.16342137304152338,0.09606999778109948
bronx,sub-282,"Temporal Fusiform Cortex, posterior division",-0.101019690972827,-0.1653821255825514,-0.1048712124761268,-0.1108214496115911,-0.0896799428359587,-0.0038515215032998013,-0.06436243460972439,0.011339748136868291,-0.009801758638764105
bronx,sub-283,Angular Gyrus,-0.1559920309552365,-0.0557897324626324,-0.1431281802178285,0.0301355049103984,-0.142632008572803,0.012863850737408006,0.1002022984926041,0.0133600223824335,0.1861275358656349
bronx,sub-283,"Cingulate Gyrus, anterior division",0.0308096488161023,0.0755247788707666,-0.0210623710694856,0.0910650105490353,-0.0154702352455297,-0.0518720198855879,0.0447151300546643,-0.046279884061632,0.060255361732933006
bronx,sub-283,"Cingulate Gyrus, posterior division",-0.0464494397865069,0.0222786425842047,-0.0537009139387983,0.0547087248873949,-0.03742160447956,-0.007251474152291396,0.0687280823707116,0.009027835306946903,0.1011581646739018
bronx,sub-283,Frontal Pole,-0.0351582125979304,0.0205822394476532,-0.0114449392563796,0.0369809723261405,0.024547451812417,0.0237132733415508,0.0557404520455836,0.0597056644103474,0.0721391849240709
bronx,sub-283,"Inferior Frontal Gyrus, pars opercularis",0.0060225188755975,0.0279755903865772,-0.0046837290058639,0.0437948019125253,0.037904308222269,-0.010706247881461399,0.0219530715109797,0.0318817893466715,0.0377722830369278
bronx,sub-283,"Inferior Frontal Gyrus, pars triangularis",-0.0186288264912778,0.0705997133196734,0.0616370519737899,0.0910116063237388,0.0383302628338229,0.0802658784650677,0.08922853981095119,0.0569590893251007,0.10964043281501659
bronx,sub-283,"Middle Temporal Gyrus, anterior division",0.2833984945682775,0.071647887200879,-0.0238421011947084,0.0669379259656355,-0.0726568499787573,-0.3072405957629859,-0.21175060736739848,-0.3560553445470348,-0.21646056860264198
bronx,sub-283,"Middle Temporal Gyrus, posterior division",0.0736262525169554,0.1286195798207802,0.1173676023022473,0.1336252286131799,-0.0152445231023741,0.0437413497852919,0.05499332730382481,-0.0888707756193295,0.05999897609622451
bronx,sub-283,"Parahippocampal Gyrus, anterior division",0.0647919407208962,0.1092575953217526,-0.0353625074866714,0.1156247859711343,-0.0222904332799781,-0.1001544482075676,0.0444656546008564,-0.08708237400087429,0.05083284525023811
bronx,sub-283,"Parahippocampal Gyrus, posterior division",0.0302938761589051,0.0552677541208189,-0.0327414433475985,0.0874452487644962,-0.0042828352017094,-0.0630353195065036,0.024973877961913797,-0.0345767113606145,0.057151372605591104
bronx,sub-283,Precuneous Cortex,-0.0413704894783554,0.0006847715572861,-0.0444175744596714,0.0428953837118442,-0.0372678741674868,-0.003047084981315999,0.0420552610356415,0.004102615310868599,0.0842658731901996
bronx,sub-283,"Superior Temporal Gyrus, anterior division",0.2467538023213576,0.2398513374021794,0.162816286133951,0.2220835467721143,0.0520702398135135,-0.08393751618740661,-0.006902464919178203,-0.1946835625078441,-0.024670255549243292
bronx,sub-283,"Superior Temporal Gyrus, posterior division",0.4353327257235717,0.159175489979929,0.0314018533308357,0.0987726362828579,-0.0007269501698466,-0.40393087239273595,-0.2761572357436427,-0.43605967589341826,-0.3365600894407138
bronx,sub-283,"Supramarginal Gyrus, anterior division",-0.0063006893286709,0.078804923712703,0.0734412051290829,0.0764128652922772,-0.0286489781944836,0.0797418944577538,0.0851056130413739,-0.0223482888658127,0.0827135546209481
bronx,sub-283,"Supramarginal Gyrus, posterior division",-0.0467974988515987,0.0687840121770244,0.0649889911978622,0.0574280676031536,-0.0864963264494941,0.1117864900494609,0.1155815110286231,-0.03969882759789539,0.10422556645475231
bronx,sub-283,"Temporal Fusiform Cortex, anterior division",0.1377423467226518,0.1588232174034293,0.1285696242794489,0.114172264878686,0.0567019582241597,-0.009172722443202885,0.02108087068077752,-0.08104038849849209,-0.023570081843965793
bronx,sub-283,"Temporal Fusiform Cortex, posterior division",-0.0150605550863788,0.0374458137093058,-0.0373244205557913,0.0652552017209198,-0.0105386277819384,-0.0222638654694125,0.0525063687956846,0.0045219273044404,0.08031575680729859
bronx,sub-284,Angular Gyrus,-0.059295075671391,0.0211486526620383,0.0234088534559636,0.0395483129205672,-0.112412317495567,0.08270392912735461,0.0804437283334293,-0.053117241824176,0.09884338859195821
bronx,sub-284,"Cingulate Gyrus, anterior division",-0.025052291269496,-0.0284568848612484,-0.0531316683516113,-0.0618510006346296,-0.0302044157009276,-0.028079377082115303,-0.0034045935917524014,-0.0051521244314316,-0.0367987093651336
bronx,sub-284,"Cingulate Gyrus, posterior division",-0.0291054965580839,-0.0278892784000288,-0.0338118647199467,-0.0486804619875137,-0.0102348135281296,-0.004706368161862803,0.0012162181580551018,0.018870683029954302,-0.019574965429429797
bronx,sub-284,Frontal Pole,0.0193956426636892,-0.0609740939943524,0.0018959569957779,-0.1384956697861148,0.0818664767716611,-0.017499685667911297,-0.08036973665804159,0.062470834107971905,-0.157891312449804
bronx,sub-284,"Inferior Frontal Gyrus, pars opercularis",0.0185676489060492,0.0083603229511901,0.0023020009146586,-0.0235154715092075,-0.0524906877133645,-0.0162656479913906,-0.0102073259548591,-0.0710583366194137,-0.0420831204152567
bronx,sub-284,"Inferior Frontal Gyrus, pars triangularis",0.175925490694337,0.077017517608127,0.0656119306069729,0.0126840537132029,0.0562855706866051,-0.1103135600873641,-0.09890797308621,-0.1196399200077319,-0.16324143698113408
bronx,sub-284,"Middle Temporal Gyrus, anterior division",0.0384186000991824,0.0654397140766215,0.0907227594357889,0.0660932082400701,0.0922727352860906,0.0523041593366065,0.027021113977439094,0.0538541351869082,0.0276746081408877
bronx,sub-284,"Middle Temporal Gyrus, posterior division",0.0689873633916268,0.0696167782744143,0.0858422632157983,0.0562807448167101,0.0806318608323559,0.0168548998241715,0.0006294148827875046,0.01164449744072911,-0.012706618574916693
bronx,sub-284,"Parahippocampal Gyrus, anterior division",-0.0668551571718588,-0.1361647932045643,-0.1419283014107221,-0.1519439328601199,-0.1413346698749867,-0.0750731442388633,-0.06930963603270549,-0.07447951270312789,-0.08508877568826109
bronx,sub-284,"Parahippocampal Gyrus, posterior division",0.0045726358340349,0.0011007818625402,-0.0056541424021662,-0.0110169298211265,-0.0251731277581517,-0.0102267782362011,-0.0034718539714947002,-0.0297457635921866,-0.0155895656551614
bronx,sub-284,Precuneous Cortex,-0.0163705641996085,-0.0197807054413925,-0.0065042232789025,-0.012765834783872,0.0036806616947428,0.009866340920706,-0.003410141241784001,0.0200512258943513,0.0036047294157365
bronx,sub-284,"Superior Temporal Gyrus, anterior division",0.0088243715135943,0.0664138890482494,0.0735256608000801,0.0773822606828287,0.0561081613757667,0.0647012892864858,0.05758951753465509,0.047283789862172396,0.0685578891692344
bronx,sub-284,"Superior Temporal Gyrus, posterior division",-0.0787266238611014,-0.0073912989625659,0.0075279102915459,0.0564521852765095,-0.0119067288266288,0.08625453415264729,0.07133532489853549,0.0668198950344726,0.13517880913761088
bronx,sub-284,"Supramarginal Gyrus, anterior division",0.0588750920166485,0.0871444325281991,0.0963616599259475,0.0802735827200942,0.0451152095086925,0.037486567909299,0.028269340511550604,-0.013759882507955998,0.021398490703445704
bronx,sub-284,"Supramarginal Gyrus, posterior division",0.0363114231652374,0.0610065260073135,0.0649544097610475,0.0823447706633132,-0.0280213460168663,0.02864298659581009,0.0246951028420761,-0.0643327691821037,0.04603334749807579
bronx,sub-284,"Temporal Fusiform Cortex, anterior division",0.1186511673590689,0.0117758285959488,-0.0114886468342767,-0.0286173306654119,-0.0187253600959959,-0.1301398141933456,-0.10687533876312011,-0.1373765274550648,-0.1472684980244808
bronx,sub-284,"Temporal Fusiform Cortex, posterior division",0.0282452488471996,0.0339894482176754,0.0466449884682796,0.0331836106565065,0.0317708163503802,0.01839973962108,0.005744199370475798,0.003525567503180598,0.004938361809306898
bronx,sub-285,Angular Gyrus,0.1531787611979466,-0.0356127443183173,0.0137395165448456,-0.0733331939875354,-0.0409400871826194,-0.139439244653101,-0.1887915055162639,-0.194118848380566,-0.226511955185482
bronx,sub-285,"Cingulate Gyrus, anterior division",0.0237758485213959,0.0049398553935087,-0.0023075919231569,0.0095968955954458,-0.0093833294574674,-0.0260834404445528,-0.0188359931278872,-0.0331591779788633,-0.014178952925950101
bronx,sub-285,"Cingulate Gyrus, posterior division",0.0975040196734803,0.0187979895735076,0.0194391699936518,-5.651624118961987e-06,0.0101696532507432,-0.07806484967982849,-0.07870603009997269,-0.08733436642273709,-0.09750967129759926
bronx,sub-285,Frontal Pole,-0.0472619834190051,0.1403565895413469,0.1420271088033997,0.1364568672582095,0.1374943888688597,0.1892890922224048,0.187618572960352,0.1847563722878648,0.1837188506772146
bronx,sub-285,"Inferior Frontal Gyrus, pars opercularis",0.1562512875474994,0.0503775426711611,0.0421031229096735,0.0094313521279589,0.0192239797279839,-0.1141481646378259,-0.1058737448763383,-0.1370273078195155,-0.1468199354195405
bronx,sub-285,"Inferior Frontal Gyrus, pars triangularis",0.0400273204538797,0.0265036610829015,0.0384661860478018,0.013650166613836,0.0014486745119426,-0.0015611344060779062,-0.013523659370978203,-0.038578645941937106,-0.0263771538400437
bronx,sub-285,"Middle Temporal Gyrus, anterior division",0.0715130595287027,-0.158142808807597,-0.1703819832558684,-0.0060712477725378,-0.1312632210285091,-0.24189504278457108,-0.2296558683362997,-0.2027762805572118,-0.0775843073012405
bronx,sub-285,"Middle Temporal Gyrus, posterior division",0.0135206761769662,-0.1438783786376275,-0.1025219324462178,-0.1263201149207391,-0.1239625111513473,-0.116042608623184,-0.1573990548145937,-0.1374831873283135,-0.1398407910977053
bronx,sub-285,"Parahippocampal Gyrus, anterior division",-0.0777389246359318,-0.0868693045421592,-0.0939614399283729,-0.0562074702211522,-0.0940243304719064,-0.016222515292441106,-0.009130379906227407,-0.016285405835974612,0.02153145441477959
bronx,sub-285,"Parahippocampal Gyrus, posterior division",0.2025797736992998,-0.1481641516332774,-0.1387401457867919,-0.1752406642989321,-0.1453088549000312,-0.3413199194860917,-0.3507439253325772,-0.347888628599331,-0.3778204379982319
bronx,sub-285,Precuneous Cortex,0.0856107397266857,-0.0227075882679275,-0.018666930156706,-0.0378017874761048,-0.0194332426576353,-0.10427766988339171,-0.1083183279946132,-0.105043982384321,-0.1234125272027905
bronx,sub-285,"Superior Temporal Gyrus, anterior division",0.1628203144289192,-0.0914554492520308,-0.0697414296033618,-0.1863362850332506,-0.0583367637539048,-0.232561744032281,-0.25427576368095,-0.22115707818282399,-0.3491565994621698
bronx,sub-285,"Superior Temporal Gyrus, posterior division",0.1430493272773706,-0.1028139041869314,-0.1613653599101342,-0.0242946057420089,-0.1306467494739311,-0.3044146871875048,-0.245863231464302,-0.2736960767513017,-0.1673439330193795
bronx,sub-285,"Supramarginal Gyrus, anterior division",0.0673372571447375,0.0030866968793954,0.0709959943216502,-0.016524791248096,0.0165905415923732,0.003658737176912702,-0.0642505602653421,-0.0507467155523643,-0.0838620483928335
bronx,sub-285,"Supramarginal Gyrus, posterior division",-0.0130397201506059,-0.0256931067917291,0.025056419754261,-0.0207067440789994,-0.0403482306912638,0.038096139904866905,-0.012653386641123199,-0.0273085105406579,-0.0076670239283934995
bronx,sub-285,"Temporal Fusiform Cortex, anterior division",-0.1308342405005102,-0.1175816644704645,-0.1331326145261252,-0.0910390895328643,-0.1465442744074706,-0.002298374025615002,0.013252576030045704,-0.01571003390696038,0.03979515096764591
bronx,sub-285,"Temporal Fusiform Cortex, posterior division",0.0484286298311649,-0.1028452572007812,-0.1030051956367569,-0.1143194905019009,-0.1172192624298295,-0.1514338254679218,-0.1512738870319461,-0.1656478922609944,-0.1627481203330658
